sample_id,split,landslide_px,asc_pre_bad_pct,asc_pre_c0,asc_pre_c1,asc_pre_c2,asc_pre_c3,desc_pre_bad_pct,desc_pre_c0,desc_pre_c1,desc_pre_c2,desc_pre_c3,asc_post_bad_pct,asc_post_c0,asc_post_c1,asc_post_c2,asc_post_c3,desc_post_bad_pct,desc_post_c0,desc_post_c1,desc_post_c2,desc_post_c3,asc_pre_src,desc_pre_src,asc_post_src,desc_post_src,opt_pre_src,opt_post_src,ann_src
1479,train,113,11.047,14574,1810,0,0,2.734,15936,406,42,0,11.047,14574,1810,0,0,2.734,15936,406,42,0,Pre_event/S1_ASC_20210805/1479.tif,Pre_event/S1_DESC_20210803/1479.tif,Post_event/S1_ASC_20210817/1479.tif,Post_event/S1_DESC_20210815/1479.tif,Pre_event/S2_20210804/1479.tif,Post_event/S2_20210814/1479.tif,Annotations/1479.tif
1480,train,510,9.381,14847,1537,0,0,2.417,15988,393,3,0,9.381,14847,1537,0,0,2.417,15988,393,3,0,Pre_event/S1_ASC_20210805/1480.tif,Pre_event/S1_DESC_20210803/1480.tif,Post_event/S1_ASC_20210817/1480.tif,Post_event/S1_DESC_20210815/1480.tif,Pre_event/S2_20210804/1480.tif,Post_event/S2_20210814/1480.tif,Annotations/1480.tif
1481,val,397,4.517,15644,740,0,0,1.77,16094,290,0,0,4.517,15644,740,0,0,1.77,16094,290,0,0,Pre_event/S1_ASC_20210805/1481.tif,Pre_event/S1_DESC_20210803/1481.tif,Post_event/S1_ASC_20210817/1481.tif,Post_event/S1_DESC_20210815/1481.tif,Pre_event/S2_20210804/1481.tif,Post_event/S2_20210814/1481.tif,Annotations/1481.tif
1482,train,167,3.754,15769,615,0,0,0.287,16337,0,47,0,3.754,15769,615,0,0,0.287,16337,0,47,0,Pre_event/S1_ASC_20210805/1482.tif,Pre_event/S1_DESC_20210803/1482.tif,Post_event/S1_ASC_20210817/1482.tif,Post_event/S1_DESC_20210815/1482.tif,Pre_event/S2_20210804/1482.tif,Post_event/S2_20210814/1482.tif,Annotations/1482.tif
1483,train,727,13.763,14129,2255,0,0,0.513,16300,0,84,0,13.763,14129,2255,0,0,0.513,16300,0,84,0,Pre_event/S1_ASC_20210805/1483.tif,Pre_event/S1_DESC_20210803/1483.tif,Post_event/S1_ASC_20210817/1483.tif,Post_event/S1_DESC_20210815/1483.tif,Pre_event/S2_20210804/1483.tif,Post_event/S2_20210814/1483.tif,Annotations/1483.tif
1484,train,570,13.544,14165,2219,0,0,0.574,16290,0,94,0,13.544,14165,2219,0,0,0.574,16290,0,94,0,Pre_event/S1_ASC_20210805/1484.tif,Pre_event/S1_DESC_20210803/1484.tif,Post_event/S1_ASC_20210817/1484.tif,Post_event/S1_DESC_20210815/1484.tif,Pre_event/S2_20210804/1484.tif,Post_event/S2_20210814/1484.tif,Annotations/1484.tif
1485,val,113,11.926,14430,1954,0,0,2.673,15946,384,54,0,11.926,14430,1954,0,0,2.673,15946,384,54,0,Pre_event/S1_ASC_20210805/1485.tif,Pre_event/S1_DESC_20210803/1485.tif,Post_event/S1_ASC_20210817/1485.tif,Post_event/S1_DESC_20210815/1485.tif,Pre_event/S2_20210804/1485.tif,Post_event/S2_20210814/1485.tif,Annotations/1485.tif
1486,train,756,18.121,13415,2969,0,0,2.399,15991,378,15,0,18.121,13415,2969,0,0,2.399,15991,378,15,0,Pre_event/S1_ASC_20210805/1486.tif,Pre_event/S1_DESC_20210803/1486.tif,Post_event/S1_ASC_20210817/1486.tif,Post_event/S1_DESC_20210815/1486.tif,Pre_event/S2_20210804/1486.tif,Post_event/S2_20210814/1486.tif,Annotations/1486.tif
1487,val,848,14.966,13932,2452,0,0,2.563,15964,313,107,0,14.966,13932,2452,0,0,2.563,15964,313,107,0,Pre_event/S1_ASC_20210805/1487.tif,Pre_event/S1_DESC_20210803/1487.tif,Post_event/S1_ASC_20210817/1487.tif,Post_event/S1_DESC_20210815/1487.tif,Pre_event/S2_20210804/1487.tif,Post_event/S2_20210814/1487.tif,Annotations/1487.tif
1488,train,205,6.256,15359,1025,0,0,1.27,16176,101,107,0,6.256,15359,1025,0,0,1.27,16176,101,107,0,Pre_event/S1_ASC_20210805/1488.tif,Pre_event/S1_DESC_20210803/1488.tif,Post_event/S1_ASC_20210817/1488.tif,Post_event/S1_DESC_20210815/1488.tif,Pre_event/S2_20210804/1488.tif,Post_event/S2_20210814/1488.tif,Annotations/1488.tif
1489,train,215,2.13,16035,349,0,0,0.446,16311,0,67,6,2.13,16035,349,0,0,0.446,16311,0,67,6,Pre_event/S1_ASC_20210805/1489.tif,Pre_event/S1_DESC_20210803/1489.tif,Post_event/S1_ASC_20210817/1489.tif,Post_event/S1_DESC_20210815/1489.tif,Pre_event/S2_20210804/1489.tif,Post_event/S2_20210814/1489.tif,Annotations/1489.tif
1490,train,617,9.869,14767,1617,0,0,0.623,16282,0,96,6,9.869,14767,1617,0,0,0.623,16282,0,96,6,Pre_event/S1_ASC_20210805/1490.tif,Pre_event/S1_DESC_20210803/1490.tif,Post_event/S1_ASC_20210817/1490.tif,Post_event/S1_DESC_20210815/1490.tif,Pre_event/S2_20210804/1490.tif,Post_event/S2_20210814/1490.tif,Annotations/1490.tif
1491,train,412,11.157,14556,1828,0,0,0.439,16312,0,72,0,11.157,14556,1828,0,0,0.439,16312,0,72,0,Pre_event/S1_ASC_20210805/1491.tif,Pre_event/S1_DESC_20210803/1491.tif,Post_event/S1_ASC_20210817/1491.tif,Post_event/S1_DESC_20210815/1491.tif,Pre_event/S2_20210804/1491.tif,Post_event/S2_20210814/1491.tif,Annotations/1491.tif
1492,train,424,12.555,14327,2057,0,0,0.079,16371,1,12,0,12.555,14327,2057,0,0,0.079,16371,1,12,0,Pre_event/S1_ASC_20210805/1492.tif,Pre_event/S1_DESC_20210803/1492.tif,Post_event/S1_ASC_20210817/1492.tif,Post_event/S1_DESC_20210815/1492.tif,Pre_event/S2_20210804/1492.tif,Post_event/S2_20210814/1492.tif,Annotations/1492.tif
1493,val,1314,16.37,13702,2682,0,0,1.526,16134,120,130,0,16.37,13702,2682,0,0,1.526,16134,120,130,0,Pre_event/S1_ASC_20210805/1493.tif,Pre_event/S1_DESC_20210803/1493.tif,Post_event/S1_ASC_20210817/1493.tif,Post_event/S1_DESC_20210815/1493.tif,Pre_event/S2_20210804/1493.tif,Post_event/S2_20210814/1493.tif,Annotations/1493.tif
1494,train,890,7.971,15078,1306,0,0,1.52,16135,119,130,0,7.971,15078,1306,0,0,1.52,16135,119,130,0,Pre_event/S1_ASC_20210805/1494.tif,Pre_event/S1_DESC_20210803/1494.tif,Post_event/S1_ASC_20210817/1494.tif,Post_event/S1_DESC_20210815/1494.tif,Pre_event/S2_20210804/1494.tif,Post_event/S2_20210814/1494.tif,Annotations/1494.tif
1495,train,213,2.338,16001,383,0,0,0.446,16311,0,67,6,2.338,16001,383,0,0,0.446,16311,0,67,6,Pre_event/S1_ASC_20210805/1495.tif,Pre_event/S1_DESC_20210803/1495.tif,Post_event/S1_ASC_20210817/1495.tif,Post_event/S1_DESC_20210815/1495.tif,Pre_event/S2_20210804/1495.tif,Post_event/S2_20210814/1495.tif,Annotations/1495.tif
1496,train,257,5.139,15542,842,0,0,0.623,16282,0,96,6,5.139,15542,842,0,0,0.623,16282,0,96,6,Pre_event/S1_ASC_20210805/1496.tif,Pre_event/S1_DESC_20210803/1496.tif,Post_event/S1_ASC_20210817/1496.tif,Post_event/S1_DESC_20210815/1496.tif,Pre_event/S2_20210804/1496.tif,Post_event/S2_20210814/1496.tif,Annotations/1496.tif
1497,train,139,5.737,15444,940,0,0,0.446,16311,73,0,0,5.737,15444,940,0,0,0.446,16311,73,0,0,Pre_event/S1_ASC_20210805/1497.tif,Pre_event/S1_DESC_20210803/1497.tif,Post_event/S1_ASC_20210817/1497.tif,Post_event/S1_DESC_20210815/1497.tif,Pre_event/S2_20210804/1497.tif,Post_event/S2_20210814/1497.tif,Annotations/1497.tif
1498,train,927,9.082,14896,1488,0,0,1.215,16185,169,30,0,9.082,14896,1488,0,0,1.215,16185,169,30,0,Pre_event/S1_ASC_20210805/1498.tif,Pre_event/S1_DESC_20210803/1498.tif,Post_event/S1_ASC_20210817/1498.tif,Post_event/S1_DESC_20210815/1498.tif,Pre_event/S2_20210804/1498.tif,Post_event/S2_20210814/1498.tif,Annotations/1498.tif
1499,val,788,5.481,15486,898,0,0,0.769,16258,96,30,0,5.481,15486,898,0,0,0.769,16258,96,30,0,Pre_event/S1_ASC_20210805/1499.tif,Pre_event/S1_DESC_20210803/1499.tif,Post_event/S1_ASC_20210817/1499.tif,Post_event/S1_DESC_20210815/1499.tif,Pre_event/S2_20210804/1499.tif,Post_event/S2_20210814/1499.tif,Annotations/1499.tif
1500,train,165,1.3,16171,213,0,0,0.0,16384,0,0,0,1.3,16171,213,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/1500.tif,Pre_event/S1_DESC_20210803/1500.tif,Post_event/S1_ASC_20210817/1500.tif,Post_event/S1_DESC_20210815/1500.tif,Pre_event/S2_20210804/1500.tif,Post_event/S2_20210814/1500.tif,Annotations/1500.tif
1501,train,165,1.514,16136,248,0,0,0.0,16384,0,0,0,1.514,16136,248,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/1501.tif,Pre_event/S1_DESC_20210803/1501.tif,Post_event/S1_ASC_20210817/1501.tif,Post_event/S1_DESC_20210815/1501.tif,Pre_event/S2_20210804/1501.tif,Post_event/S2_20210814/1501.tif,Annotations/1501.tif
1502,train,138,4.26,15686,698,0,0,0.488,16304,73,7,0,4.26,15686,698,0,0,0.488,16304,73,7,0,Pre_event/S1_ASC_20210805/1502.tif,Pre_event/S1_DESC_20210803/1502.tif,Post_event/S1_ASC_20210817/1502.tif,Post_event/S1_DESC_20210815/1502.tif,Pre_event/S2_20210804/1502.tif,Post_event/S2_20210814/1502.tif,Annotations/1502.tif
1503,train,138,5.103,15548,836,0,0,0.189,16353,0,31,0,5.103,15548,836,0,0,0.189,16353,0,31,0,Pre_event/S1_ASC_20210805/1503.tif,Pre_event/S1_DESC_20210803/1503.tif,Post_event/S1_ASC_20210817/1503.tif,Post_event/S1_DESC_20210815/1503.tif,Pre_event/S2_20210804/1503.tif,Post_event/S2_20210814/1503.tif,Annotations/1503.tif
1504,train,148,2.496,15975,409,0,0,0.293,16336,20,28,0,2.496,15975,409,0,0,0.293,16336,20,28,0,Pre_event/S1_ASC_20210805/1504.tif,Pre_event/S1_DESC_20210803/1504.tif,Post_event/S1_ASC_20210817/1504.tif,Post_event/S1_DESC_20210815/1504.tif,Pre_event/S2_20210804/1504.tif,Post_event/S2_20210814/1504.tif,Annotations/1504.tif
1505,train,148,0.891,16238,146,0,0,0.043,16377,0,7,0,0.891,16238,146,0,0,0.043,16377,0,7,0,Pre_event/S1_ASC_20210805/1505.tif,Pre_event/S1_DESC_20210803/1505.tif,Post_event/S1_ASC_20210817/1505.tif,Post_event/S1_DESC_20210815/1505.tif,Pre_event/S2_20210804/1505.tif,Post_event/S2_20210814/1505.tif,Annotations/1505.tif
1506,train,117,4.15,15704,680,0,0,0.092,16369,0,15,0,4.15,15704,680,0,0,0.092,16369,0,15,0,Pre_event/S1_ASC_20210805/1506.tif,Pre_event/S1_DESC_20210803/1506.tif,Post_event/S1_ASC_20210817/1506.tif,Post_event/S1_DESC_20210815/1506.tif,Pre_event/S2_20210804/1506.tif,Post_event/S2_20210814/1506.tif,Annotations/1506.tif
1507,test,138,3.363,15833,551,0,0,0.092,16369,0,15,0,3.363,15833,551,0,0,0.092,16369,0,15,0,Pre_event/S1_ASC_20210805/1507.tif,Pre_event/S1_DESC_20210803/1507.tif,Post_event/S1_ASC_20210817/1507.tif,Post_event/S1_DESC_20210815/1507.tif,Pre_event/S2_20210804/1507.tif,Post_event/S2_20210814/1507.tif,Annotations/1507.tif
1508,train,524,5.75,15442,942,0,0,0.8,16253,131,0,0,5.75,15442,942,0,0,0.8,16253,131,0,0,Pre_event/S1_ASC_20210805/1508.tif,Pre_event/S1_DESC_20210803/1508.tif,Post_event/S1_ASC_20210817/1508.tif,Post_event/S1_DESC_20210815/1508.tif,Pre_event/S2_20210804/1508.tif,Post_event/S2_20210814/1508.tif,Annotations/1508.tif
1509,train,616,7.349,15180,1204,0,0,0.8,16253,131,0,0,7.349,15180,1204,0,0,0.8,16253,131,0,0,Pre_event/S1_ASC_20210805/1509.tif,Pre_event/S1_DESC_20210803/1509.tif,Post_event/S1_ASC_20210817/1509.tif,Post_event/S1_DESC_20210815/1509.tif,Pre_event/S2_20210804/1509.tif,Post_event/S2_20210814/1509.tif,Annotations/1509.tif
1510,train,530,5.066,15554,830,0,0,0.8,16253,131,0,0,5.066,15554,830,0,0,0.8,16253,131,0,0,Pre_event/S1_ASC_20210805/1510.tif,Pre_event/S1_DESC_20210803/1510.tif,Post_event/S1_ASC_20210817/1510.tif,Post_event/S1_DESC_20210815/1510.tif,Pre_event/S2_20210804/1510.tif,Post_event/S2_20210814/1510.tif,Annotations/1510.tif
1511,val,750,7.794,15107,1277,0,0,0.8,16253,131,0,0,7.794,15107,1277,0,0,0.8,16253,131,0,0,Pre_event/S1_ASC_20210805/1511.tif,Pre_event/S1_DESC_20210803/1511.tif,Post_event/S1_ASC_20210817/1511.tif,Post_event/S1_DESC_20210815/1511.tif,Pre_event/S2_20210804/1511.tif,Post_event/S2_20210814/1511.tif,Annotations/1511.tif
1512,test,231,2.747,15934,450,0,0,0.0,16384,0,0,0,2.747,15934,450,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/1512.tif,Pre_event/S1_DESC_20210803/1512.tif,Post_event/S1_ASC_20210817/1512.tif,Post_event/S1_DESC_20210815/1512.tif,Pre_event/S2_20210804/1512.tif,Post_event/S2_20210814/1512.tif,Annotations/1512.tif
1513,train,345,4.669,15619,765,0,0,0.134,16362,0,22,0,4.669,15619,765,0,0,0.134,16362,0,22,0,Pre_event/S1_ASC_20210805/1513.tif,Pre_event/S1_DESC_20210803/1513.tif,Post_event/S1_ASC_20210817/1513.tif,Post_event/S1_DESC_20210815/1513.tif,Pre_event/S2_20210804/1513.tif,Post_event/S2_20210814/1513.tif,Annotations/1513.tif
1514,val,373,8.868,14931,1453,0,0,2.087,16042,220,122,0,8.868,14931,1453,0,0,2.087,16042,220,122,0,Pre_event/S1_ASC_20210805/1514.tif,Pre_event/S1_DESC_20210803/1514.tif,Post_event/S1_ASC_20210817/1514.tif,Post_event/S1_DESC_20210815/1514.tif,Pre_event/S2_20210804/1514.tif,Post_event/S2_20210814/1514.tif,Annotations/1514.tif
1515,train,123,0.25,16343,41,0,0,0.0,16384,0,0,0,0.25,16343,41,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/1515.tif,Pre_event/S1_DESC_20210803/1515.tif,Post_event/S1_ASC_20210817/1515.tif,Post_event/S1_DESC_20210815/1515.tif,Pre_event/S2_20210804/1515.tif,Post_event/S2_20210814/1515.tif,Annotations/1515.tif
1516,train,298,1.337,16165,219,0,0,0.0,16384,0,0,0,1.337,16165,219,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/1516.tif,Pre_event/S1_DESC_20210803/1516.tif,Post_event/S1_ASC_20210817/1516.tif,Post_event/S1_DESC_20210815/1516.tif,Pre_event/S2_20210804/1516.tif,Post_event/S2_20210814/1516.tif,Annotations/1516.tif
1517,train,218,1.086,16206,178,0,0,0.0,16384,0,0,0,1.086,16206,178,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/1517.tif,Pre_event/S1_DESC_20210803/1517.tif,Post_event/S1_ASC_20210817/1517.tif,Post_event/S1_DESC_20210815/1517.tif,Pre_event/S2_20210804/1517.tif,Post_event/S2_20210814/1517.tif,Annotations/1517.tif
1518,train,524,3.522,15807,577,0,0,0.201,16351,0,33,0,3.522,15807,577,0,0,0.201,16351,0,33,0,Pre_event/S1_ASC_20210805/1518.tif,Pre_event/S1_DESC_20210803/1518.tif,Post_event/S1_ASC_20210817/1518.tif,Post_event/S1_DESC_20210815/1518.tif,Pre_event/S2_20210804/1518.tif,Post_event/S2_20210814/1518.tif,Annotations/1518.tif
1519,train,473,8.49,14993,1391,0,0,0.861,16243,0,141,0,8.49,14993,1391,0,0,0.861,16243,0,141,0,Pre_event/S1_ASC_20210805/1519.tif,Pre_event/S1_DESC_20210803/1519.tif,Post_event/S1_ASC_20210817/1519.tif,Post_event/S1_DESC_20210815/1519.tif,Pre_event/S2_20210804/1519.tif,Post_event/S2_20210814/1519.tif,Annotations/1519.tif
1520,train,104,0.549,16294,90,0,0,0.0,16384,0,0,0,0.549,16294,90,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/1520.tif,Pre_event/S1_DESC_20210803/1520.tif,Post_event/S1_ASC_20210817/1520.tif,Post_event/S1_DESC_20210815/1520.tif,Pre_event/S2_20210804/1520.tif,Post_event/S2_20210814/1520.tif,Annotations/1520.tif
1521,train,276,2.856,15916,468,0,0,0.507,16301,0,83,0,2.856,15916,468,0,0,0.507,16301,0,83,0,Pre_event/S1_ASC_20210805/1521.tif,Pre_event/S1_DESC_20210803/1521.tif,Post_event/S1_ASC_20210817/1521.tif,Post_event/S1_DESC_20210815/1521.tif,Pre_event/S2_20210804/1521.tif,Post_event/S2_20210814/1521.tif,Annotations/1521.tif
1522,val,185,2.942,15902,482,0,0,0.446,16311,0,73,0,2.942,15902,482,0,0,0.446,16311,0,73,0,Pre_event/S1_ASC_20210805/1522.tif,Pre_event/S1_DESC_20210803/1522.tif,Post_event/S1_ASC_20210817/1522.tif,Post_event/S1_DESC_20210815/1522.tif,Pre_event/S2_20210804/1522.tif,Post_event/S2_20210814/1522.tif,Annotations/1522.tif
1523,val,157,2.332,16002,382,0,0,0.415,16316,0,68,0,2.332,16002,382,0,0,0.415,16316,0,68,0,Pre_event/S1_ASC_20210805/1523.tif,Pre_event/S1_DESC_20210803/1523.tif,Post_event/S1_ASC_20210817/1523.tif,Post_event/S1_DESC_20210815/1523.tif,Pre_event/S2_20210804/1523.tif,Post_event/S2_20210814/1523.tif,Annotations/1523.tif
1524,train,171,0.208,16350,34,0,0,0.104,16367,17,0,0,0.208,16350,34,0,0,0.104,16367,17,0,0,Pre_event/S1_ASC_20210805/1524.tif,Pre_event/S1_DESC_20210803/1524.tif,Post_event/S1_ASC_20210817/1524.tif,Post_event/S1_DESC_20210815/1524.tif,Pre_event/S2_20210804/1524.tif,Post_event/S2_20210814/1524.tif,Annotations/1524.tif
1525,test,125,0.671,16274,110,0,0,0.0,16384,0,0,0,0.671,16274,110,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/1525.tif,Pre_event/S1_DESC_20210803/1525.tif,Post_event/S1_ASC_20210817/1525.tif,Post_event/S1_DESC_20210815/1525.tif,Pre_event/S2_20210804/1525.tif,Post_event/S2_20210814/1525.tif,Annotations/1525.tif
1526,test,301,1.66,16112,272,0,0,0.195,16352,0,32,0,1.66,16112,272,0,0,0.195,16352,0,32,0,Pre_event/S1_ASC_20210805/1526.tif,Pre_event/S1_DESC_20210803/1526.tif,Post_event/S1_ASC_20210817/1526.tif,Post_event/S1_DESC_20210815/1526.tif,Pre_event/S2_20210804/1526.tif,Post_event/S2_20210814/1526.tif,Annotations/1526.tif
1527,train,176,5.426,15495,889,0,0,0.262,16341,0,43,0,5.426,15495,889,0,0,0.262,16341,0,43,0,Pre_event/S1_ASC_20210805/1527.tif,Pre_event/S1_DESC_20210803/1527.tif,Post_event/S1_ASC_20210817/1527.tif,Post_event/S1_DESC_20210815/1527.tif,Pre_event/S2_20210804/1527.tif,Post_event/S2_20210814/1527.tif,Annotations/1527.tif
1528,train,229,3.302,15843,541,0,0,5.981,15404,907,73,0,3.302,15843,541,0,0,5.981,15404,907,73,0,Pre_event/S1_ASC_20210805/1528.tif,Pre_event/S1_DESC_20210803/1528.tif,Post_event/S1_ASC_20210817/1528.tif,Post_event/S1_DESC_20210815/1528.tif,Pre_event/S2_20210804/1528.tif,Post_event/S2_20210814/1528.tif,Annotations/1528.tif
1529,train,291,1.746,16098,286,0,0,3.473,15815,507,62,0,1.746,16098,286,0,0,3.473,15815,507,62,0,Pre_event/S1_ASC_20210805/1529.tif,Pre_event/S1_DESC_20210803/1529.tif,Post_event/S1_ASC_20210817/1529.tif,Post_event/S1_DESC_20210815/1529.tif,Pre_event/S2_20210804/1529.tif,Post_event/S2_20210814/1529.tif,Annotations/1529.tif
1530,train,207,2.582,15961,423,0,0,13.776,14127,2256,1,0,2.582,15961,423,0,0,13.776,14127,2256,1,0,Pre_event/S1_ASC_20210805/1530.tif,Pre_event/S1_DESC_20210803/1530.tif,Post_event/S1_ASC_20210817/1530.tif,Post_event/S1_DESC_20210815/1530.tif,Pre_event/S2_20210804/1530.tif,Post_event/S2_20210814/1530.tif,Annotations/1530.tif
1531,val,145,3.839,15755,629,0,0,21.857,12803,3567,14,0,3.839,15755,629,0,0,21.857,12803,3567,14,0,Pre_event/S1_ASC_20210805/1531.tif,Pre_event/S1_DESC_20210803/1531.tif,Post_event/S1_ASC_20210817/1531.tif,Post_event/S1_DESC_20210815/1531.tif,Pre_event/S2_20210804/1531.tif,Post_event/S2_20210814/1531.tif,Annotations/1531.tif
1532,train,476,1.093,16205,179,0,0,0.195,16352,0,32,0,1.093,16205,179,0,0,0.195,16352,0,32,0,Pre_event/S1_ASC_20210805/1532.tif,Pre_event/S1_DESC_20210803/1532.tif,Post_event/S1_ASC_20210817/1532.tif,Post_event/S1_DESC_20210815/1532.tif,Pre_event/S2_20210804/1532.tif,Post_event/S2_20210814/1532.tif,Annotations/1532.tif
1533,train,381,4.553,15638,746,0,0,0.262,16341,0,43,0,4.553,15638,746,0,0,0.262,16341,0,43,0,Pre_event/S1_ASC_20210805/1533.tif,Pre_event/S1_DESC_20210803/1533.tif,Post_event/S1_ASC_20210817/1533.tif,Post_event/S1_DESC_20210815/1533.tif,Pre_event/S2_20210804/1533.tif,Post_event/S2_20210814/1533.tif,Annotations/1533.tif
1534,train,143,9.271,14865,1519,0,0,4.126,15708,490,186,0,9.271,14865,1519,0,0,4.126,15708,490,186,0,Pre_event/S1_ASC_20210805/1534.tif,Pre_event/S1_DESC_20210803/1534.tif,Post_event/S1_ASC_20210817/1534.tif,Post_event/S1_DESC_20210815/1534.tif,Pre_event/S2_20210804/1534.tif,Post_event/S2_20210814/1534.tif,Annotations/1534.tif
1535,train,488,11.865,14440,1944,0,0,6.152,15376,953,55,0,11.865,14440,1944,0,0,6.152,15376,953,55,0,Pre_event/S1_ASC_20210805/1535.tif,Pre_event/S1_DESC_20210803/1535.tif,Post_event/S1_ASC_20210817/1535.tif,Post_event/S1_DESC_20210815/1535.tif,Pre_event/S2_20210804/1535.tif,Post_event/S2_20210814/1535.tif,Annotations/1535.tif
1536,train,459,20.746,12985,3399,0,0,11.737,14461,1814,109,0,20.746,12985,3399,0,0,11.737,14461,1814,109,0,Pre_event/S1_ASC_20210805/1536.tif,Pre_event/S1_DESC_20210803/1536.tif,Post_event/S1_ASC_20210817/1536.tif,Post_event/S1_DESC_20210815/1536.tif,Pre_event/S2_20210804/1536.tif,Post_event/S2_20210814/1536.tif,Annotations/1536.tif
1537,val,314,20.593,13010,3374,0,0,17.303,13549,2715,120,0,20.593,13010,3374,0,0,17.303,13549,2715,120,0,Pre_event/S1_ASC_20210805/1537.tif,Pre_event/S1_DESC_20210803/1537.tif,Post_event/S1_ASC_20210817/1537.tif,Post_event/S1_DESC_20210815/1537.tif,Pre_event/S2_20210804/1537.tif,Post_event/S2_20210814/1537.tif,Annotations/1537.tif
1538,test,464,18.732,13315,3064,5,0,16.687,13650,2679,55,0,18.732,13315,3064,5,0,16.687,13650,2679,55,0,Pre_event/S1_ASC_20210805/1538.tif,Pre_event/S1_DESC_20210803/1538.tif,Post_event/S1_ASC_20210817/1538.tif,Post_event/S1_DESC_20210815/1538.tif,Pre_event/S2_20210804/1538.tif,Post_event/S2_20210814/1538.tif,Annotations/1538.tif
1539,test,169,11.212,14547,1832,5,0,5.237,15526,825,33,0,11.212,14547,1832,5,0,5.237,15526,825,33,0,Pre_event/S1_ASC_20210805/1539.tif,Pre_event/S1_DESC_20210803/1539.tif,Post_event/S1_ASC_20210817/1539.tif,Post_event/S1_DESC_20210815/1539.tif,Pre_event/S2_20210804/1539.tif,Post_event/S2_20210814/1539.tif,Annotations/1539.tif
1540,train,439,0.781,16256,128,0,0,0.0,16384,0,0,0,0.781,16256,128,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/1540.tif,Pre_event/S1_DESC_20210803/1540.tif,Post_event/S1_ASC_20210817/1540.tif,Post_event/S1_DESC_20210815/1540.tif,Pre_event/S2_20210804/1540.tif,Post_event/S2_20210814/1540.tif,Annotations/1540.tif
1541,train,496,1.99,16058,326,0,0,0.012,16382,0,2,0,1.99,16058,326,0,0,0.012,16382,0,2,0,Pre_event/S1_ASC_20210805/1541.tif,Pre_event/S1_DESC_20210803/1541.tif,Post_event/S1_ASC_20210817/1541.tif,Post_event/S1_DESC_20210815/1541.tif,Pre_event/S2_20210804/1541.tif,Post_event/S2_20210814/1541.tif,Annotations/1541.tif
1542,train,132,12.854,14278,2081,17,8,8.673,14963,1231,172,18,12.854,14278,2081,17,8,8.673,14963,1231,172,18,Pre_event/S1_ASC_20210805/1542.tif,Pre_event/S1_DESC_20210803/1542.tif,Post_event/S1_ASC_20210817/1542.tif,Post_event/S1_DESC_20210815/1542.tif,Pre_event/S2_20210804/1542.tif,Post_event/S2_20210814/1542.tif,Annotations/1542.tif
1543,train,436,15.857,13786,2582,16,0,7.959,15080,1248,56,0,15.857,13786,2582,16,0,7.959,15080,1248,56,0,Pre_event/S1_ASC_20210805/1543.tif,Pre_event/S1_DESC_20210803/1543.tif,Post_event/S1_ASC_20210817/1543.tif,Post_event/S1_DESC_20210815/1543.tif,Pre_event/S2_20210804/1543.tif,Post_event/S2_20210814/1543.tif,Annotations/1543.tif
1544,val,389,31.366,11245,5139,0,0,8.972,14914,1367,103,0,31.366,11245,5139,0,0,8.972,14914,1367,103,0,Pre_event/S1_ASC_20210805/1544.tif,Pre_event/S1_DESC_20210803/1544.tif,Post_event/S1_ASC_20210817/1544.tif,Post_event/S1_DESC_20210815/1544.tif,Pre_event/S2_20210804/1544.tif,Post_event/S2_20210814/1544.tif,Annotations/1544.tif
1545,val,514,23.48,12537,3847,0,0,15.491,13846,2442,96,0,23.48,12537,3847,0,0,15.491,13846,2442,96,0,Pre_event/S1_ASC_20210805/1545.tif,Pre_event/S1_DESC_20210803/1545.tif,Post_event/S1_ASC_20210817/1545.tif,Post_event/S1_DESC_20210815/1545.tif,Pre_event/S2_20210804/1545.tif,Post_event/S2_20210814/1545.tif,Annotations/1545.tif
1546,train,588,14.185,14060,2324,0,0,7.343,15181,1164,39,0,14.185,14060,2324,0,0,7.343,15181,1164,39,0,Pre_event/S1_ASC_20210805/1546.tif,Pre_event/S1_DESC_20210803/1546.tif,Post_event/S1_ASC_20210817/1546.tif,Post_event/S1_DESC_20210815/1546.tif,Pre_event/S2_20210804/1546.tif,Post_event/S2_20210814/1546.tif,Annotations/1546.tif
1547,train,136,12.372,14357,2027,0,0,0.201,16351,0,33,0,12.372,14357,2027,0,0,0.201,16351,0,33,0,Pre_event/S1_ASC_20210805/1547.tif,Pre_event/S1_DESC_20210803/1547.tif,Post_event/S1_ASC_20210817/1547.tif,Post_event/S1_DESC_20210815/1547.tif,Pre_event/S2_20210804/1547.tif,Post_event/S2_20210814/1547.tif,Annotations/1547.tif
