sample_id,left,bottom,right,top,transform_a,transform_e,spatial_group_id,spatial_group_size,split,bbox_wgs84
1510,-73.59918828553356,18.37799978947665,-73.58768984989682,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,30,11,val,"-73.5991882855,18.3779997895,-73.5876898499,18.3894982251"
1511,-73.59918828553356,18.372250571658284,-73.58768984989682,18.383749007295016,8.98315284120114e-05,-8.983152841195546e-05,30,11,val,"-73.5991882855,18.3722505717,-73.5876898499,18.3837490073"
1512,-73.59918828553356,18.36650135383992,-73.58768984989682,18.37799978947665,8.98315284120114e-05,-8.983152841195546e-05,30,11,val,"-73.5991882855,18.3665013538,-73.5876898499,18.3779997895"
1513,-73.5934390677152,18.46998727457049,-73.58194063207846,18.48148571020722,8.98315284120114e-05,-8.983152841195546e-05,31,6,val,"-73.5934390677,18.4699872746,-73.5819406321,18.4814857102"
1514,-73.5934390677152,18.464238056752123,-73.58194063207846,18.475736492388855,8.98315284120114e-05,-8.983152841195546e-05,31,6,val,"-73.5934390677,18.4642380568,-73.5819406321,18.4757364924"
1515,-73.5934390677152,18.37799978947665,-73.58194063207846,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,30,11,val,"-73.5934390677,18.3779997895,-73.5819406321,18.3894982251"
1516,-73.5934390677152,18.372250571658284,-73.58194063207846,18.383749007295016,8.98315284120114e-05,-8.983152841195546e-05,30,11,val,"-73.5934390677,18.3722505717,-73.5819406321,18.3837490073"
1517,-73.5934390677152,18.36650135383992,-73.58194063207846,18.37799978947665,8.98315284120114e-05,-8.983152841195546e-05,30,11,val,"-73.5934390677,18.3665013538,-73.5819406321,18.3779997895"
1518,-73.58768984989682,18.46998727457049,-73.5761914142601,18.48148571020722,8.983152841189951e-05,-8.983152841195546e-05,31,6,val,"-73.5876898499,18.4699872746,-73.5761914143,18.4814857102"
1519,-73.58768984989682,18.464238056752123,-73.5761914142601,18.475736492388855,8.983152841189951e-05,-8.983152841195546e-05,31,6,val,"-73.5876898499,18.4642380568,-73.5761914143,18.4757364924"
1520,-73.58768984989682,18.36650135383992,-73.5761914142601,18.37799978947665,8.983152841189951e-05,-8.983152841195546e-05,30,11,val,"-73.5876898499,18.3665013538,-73.5761914143,18.3779997895"
1521,-73.58194063207846,18.46998727457049,-73.57044219644173,18.48148571020722,8.983152841189951e-05,-8.983152841195546e-05,31,6,val,"-73.5819406321,18.4699872746,-73.5704421964,18.4814857102"
1522,-73.58194063207846,18.464238056752123,-73.57044219644173,18.475736492388855,8.983152841189951e-05,-8.983152841195546e-05,31,6,val,"-73.5819406321,18.4642380568,-73.5704421964,18.4757364924"
1523,-73.58194063207846,18.34350448256646,-73.57044219644173,18.35500291820319,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5819406321,18.3435044826,-73.5704421964,18.3550029182"
1524,-73.58194063207846,18.337755264748097,-73.57044219644173,18.34925370038483,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5819406321,18.3377552647,-73.5704421964,18.3492537004"
1525,-73.5761914142601,18.372250571658284,-73.56469297862337,18.383749007295016,8.983152841189951e-05,-8.983152841195546e-05,33,16,val,"-73.5761914143,18.3722505717,-73.5646929786,18.3837490073"
1526,-73.5761914142601,18.36650135383992,-73.56469297862337,18.37799978947665,8.983152841189951e-05,-8.983152841195546e-05,33,16,val,"-73.5761914143,18.3665013538,-73.5646929786,18.3779997895"
1527,-73.5761914142601,18.360752136021556,-73.56469297862337,18.372250571658288,8.983152841189951e-05,-8.983152841195546e-05,33,16,val,"-73.5761914143,18.3607521360,-73.5646929786,18.3722505717"
1528,-73.5761914142601,18.34350448256646,-73.56469297862337,18.35500291820319,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5761914143,18.3435044826,-73.5646929786,18.3550029182"
1529,-73.5761914142601,18.337755264748097,-73.56469297862337,18.34925370038483,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5761914143,18.3377552647,-73.5646929786,18.3492537004"
1530,-73.5761914142601,18.33200604692973,-73.56469297862337,18.343504482566463,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5761914143,18.3320060469,-73.5646929786,18.3435044826"
1531,-73.5761914142601,18.326256829111365,-73.56469297862337,18.337755264748097,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5761914143,18.3262568291,-73.5646929786,18.3377552647"
1532,-73.57044219644173,18.36650135383992,-73.558943760805,18.37799978947665,8.98315284120114e-05,-8.983152841195546e-05,33,16,val,"-73.5704421964,18.3665013538,-73.5589437608,18.3779997895"
1533,-73.57044219644173,18.360752136021556,-73.558943760805,18.372250571658288,8.98315284120114e-05,-8.983152841195546e-05,33,16,val,"-73.5704421964,18.3607521360,-73.5589437608,18.3722505717"
1534,-73.57044219644173,18.337755264748097,-73.558943760805,18.34925370038483,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5704421964,18.3377552647,-73.5589437608,18.3492537004"
1535,-73.57044219644173,18.33200604692973,-73.558943760805,18.343504482566463,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5704421964,18.3320060469,-73.5589437608,18.3435044826"
1536,-73.57044219644173,18.326256829111365,-73.558943760805,18.337755264748097,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5704421964,18.3262568291,-73.5589437608,18.3377552647"
1537,-73.57044219644173,18.320507611293,-73.558943760805,18.33200604692973,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5704421964,18.3205076113,-73.5589437608,18.3320060469"
1538,-73.57044219644173,18.314758393474637,-73.558943760805,18.32625682911137,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5704421964,18.3147583935,-73.5589437608,18.3262568291"
1539,-73.57044219644173,18.30900917565627,-73.558943760805,18.320507611293003,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5704421964,18.3090091757,-73.5589437608,18.3205076113"
1540,-73.56469297862337,18.36650135383992,-73.55319454298663,18.37799978947665,8.98315284120114e-05,-8.983152841195546e-05,33,16,val,"-73.5646929786,18.3665013538,-73.5531945430,18.3779997895"
1541,-73.56469297862337,18.360752136021556,-73.55319454298663,18.372250571658288,8.98315284120114e-05,-8.983152841195546e-05,33,16,val,"-73.5646929786,18.3607521360,-73.5531945430,18.3722505717"
1542,-73.56469297862337,18.337755264748097,-73.55319454298663,18.34925370038483,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5646929786,18.3377552647,-73.5531945430,18.3492537004"
1543,-73.56469297862337,18.33200604692973,-73.55319454298663,18.343504482566463,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5646929786,18.3320060469,-73.5531945430,18.3435044826"
1544,-73.56469297862337,18.326256829111365,-73.55319454298663,18.337755264748097,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5646929786,18.3262568291,-73.5531945430,18.3377552647"
1545,-73.56469297862337,18.320507611293,-73.55319454298663,18.33200604692973,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5646929786,18.3205076113,-73.5531945430,18.3320060469"
1546,-73.56469297862337,18.314758393474637,-73.55319454298663,18.32625682911137,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5646929786,18.3147583935,-73.5531945430,18.3262568291"
1547,-73.56469297862337,18.30900917565627,-73.55319454298663,18.320507611293003,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5646929786,18.3090091757,-73.5531945430,18.3205076113"
1548,-73.55894376080501,18.46998727457049,-73.54744532516827,18.48148571020722,8.98315284120114e-05,-8.983152841195546e-05,34,13,val,"-73.5589437608,18.4699872746,-73.5474453252,18.4814857102"
1549,-73.55894376080501,18.464238056752123,-73.54744532516827,18.475736492388855,8.98315284120114e-05,-8.983152841195546e-05,34,13,val,"-73.5589437608,18.4642380568,-73.5474453252,18.4757364924"
1550,-73.55894376080501,18.45848883893376,-73.54744532516827,18.469987274570492,8.98315284120114e-05,-8.983152841195546e-05,34,13,val,"-73.5589437608,18.4584888389,-73.5474453252,18.4699872746"
1551,-73.55894376080501,18.44699040329703,-73.54744532516827,18.45848883893376,8.98315284120114e-05,-8.983152841195546e-05,34,13,val,"-73.5589437608,18.4469904033,-73.5474453252,18.4584888389"
1552,-73.55894376080501,18.441241185478663,-73.54744532516827,18.452739621115395,8.98315284120114e-05,-8.983152841195546e-05,34,13,val,"-73.5589437608,18.4412411855,-73.5474453252,18.4527396211"
1553,-73.55894376080501,18.372250571658284,-73.54744532516827,18.383749007295016,8.98315284120114e-05,-8.983152841195546e-05,33,16,val,"-73.5589437608,18.3722505717,-73.5474453252,18.3837490073"
1554,-73.55894376080501,18.36650135383992,-73.54744532516827,18.37799978947665,8.98315284120114e-05,-8.983152841195546e-05,33,16,val,"-73.5589437608,18.3665013538,-73.5474453252,18.3779997895"
1555,-73.55894376080501,18.360752136021556,-73.54744532516827,18.372250571658288,8.98315284120114e-05,-8.983152841195546e-05,33,16,val,"-73.5589437608,18.3607521360,-73.5474453252,18.3722505717"
1556,-73.55894376080501,18.34350448256646,-73.54744532516827,18.35500291820319,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5589437608,18.3435044826,-73.5474453252,18.3550029182"
1557,-73.55894376080501,18.337755264748097,-73.54744532516827,18.34925370038483,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5589437608,18.3377552647,-73.5474453252,18.3492537004"
1558,-73.55894376080501,18.33200604692973,-73.54744532516827,18.343504482566463,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5589437608,18.3320060469,-73.5474453252,18.3435044826"
1559,-73.55894376080501,18.326256829111365,-73.54744532516827,18.337755264748097,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5589437608,18.3262568291,-73.5474453252,18.3377552647"
1560,-73.55894376080501,18.320507611293,-73.54744532516827,18.33200604692973,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5589437608,18.3205076113,-73.5474453252,18.3320060469"
1561,-73.55894376080501,18.314758393474637,-73.54744532516827,18.32625682911137,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5589437608,18.3147583935,-73.5474453252,18.3262568291"
1562,-73.55894376080501,18.30900917565627,-73.54744532516827,18.320507611293003,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5589437608,18.3090091757,-73.5474453252,18.3205076113"
1563,-73.55894376080501,18.303259957837906,-73.54744532516827,18.314758393474637,8.98315284120114e-05,-8.983152841195546e-05,32,49,val,"-73.5589437608,18.3032599578,-73.5474453252,18.3147583935"
1564,-73.55319454298663,18.49298414584395,-73.5416961073499,18.50448258148068,8.983152841189951e-05,-8.983152841195546e-05,35,4,test,"-73.5531945430,18.4929841458,-73.5416961073,18.5044825815"
1565,-73.55319454298663,18.487234928025583,-73.5416961073499,18.498733363662314,8.983152841189951e-05,-8.983152841195546e-05,35,4,test,"-73.5531945430,18.4872349280,-73.5416961073,18.4987333637"
1566,-73.55319454298663,18.46998727457049,-73.5416961073499,18.48148571020722,8.983152841189951e-05,-8.983152841195546e-05,34,13,val,"-73.5531945430,18.4699872746,-73.5416961073,18.4814857102"
1567,-73.55319454298663,18.464238056752123,-73.5416961073499,18.475736492388855,8.983152841189951e-05,-8.983152841195546e-05,34,13,val,"-73.5531945430,18.4642380568,-73.5416961073,18.4757364924"
1568,-73.55319454298663,18.45848883893376,-73.5416961073499,18.469987274570492,8.983152841189951e-05,-8.983152841195546e-05,34,13,val,"-73.5531945430,18.4584888389,-73.5416961073,18.4699872746"
1569,-73.55319454298663,18.452739621115395,-73.5416961073499,18.464238056752126,8.983152841189951e-05,-8.983152841195546e-05,34,13,val,"-73.5531945430,18.4527396211,-73.5416961073,18.4642380568"
1570,-73.55319454298663,18.44699040329703,-73.5416961073499,18.45848883893376,8.983152841189951e-05,-8.983152841195546e-05,34,13,val,"-73.5531945430,18.4469904033,-73.5416961073,18.4584888389"
1571,-73.55319454298663,18.441241185478663,-73.5416961073499,18.452739621115395,8.983152841189951e-05,-8.983152841195546e-05,34,13,val,"-73.5531945430,18.4412411855,-73.5416961073,18.4527396211"
1572,-73.55319454298663,18.37799978947665,-73.5416961073499,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,33,16,val,"-73.5531945430,18.3779997895,-73.5416961073,18.3894982251"
1573,-73.55319454298663,18.372250571658284,-73.5416961073499,18.383749007295016,8.983152841189951e-05,-8.983152841195546e-05,33,16,val,"-73.5531945430,18.3722505717,-73.5416961073,18.3837490073"
1574,-73.55319454298663,18.36650135383992,-73.5416961073499,18.37799978947665,8.983152841189951e-05,-8.983152841195546e-05,33,16,val,"-73.5531945430,18.3665013538,-73.5416961073,18.3779997895"
1575,-73.55319454298663,18.360752136021556,-73.5416961073499,18.372250571658288,8.983152841189951e-05,-8.983152841195546e-05,33,16,val,"-73.5531945430,18.3607521360,-73.5416961073,18.3722505717"
1576,-73.55319454298663,18.349253700384825,-73.5416961073499,18.360752136021556,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5531945430,18.3492537004,-73.5416961073,18.3607521360"
1577,-73.55319454298663,18.34350448256646,-73.5416961073499,18.35500291820319,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5531945430,18.3435044826,-73.5416961073,18.3550029182"
1578,-73.55319454298663,18.337755264748097,-73.5416961073499,18.34925370038483,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5531945430,18.3377552647,-73.5416961073,18.3492537004"
1579,-73.55319454298663,18.33200604692973,-73.5416961073499,18.343504482566463,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5531945430,18.3320060469,-73.5416961073,18.3435044826"
1580,-73.55319454298663,18.326256829111365,-73.5416961073499,18.337755264748097,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5531945430,18.3262568291,-73.5416961073,18.3377552647"
1581,-73.55319454298663,18.320507611293,-73.5416961073499,18.33200604692973,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5531945430,18.3205076113,-73.5416961073,18.3320060469"
1582,-73.55319454298663,18.314758393474637,-73.5416961073499,18.32625682911137,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5531945430,18.3147583935,-73.5416961073,18.3262568291"
1583,-73.55319454298663,18.30900917565627,-73.5416961073499,18.320507611293003,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5531945430,18.3090091757,-73.5416961073,18.3205076113"
1584,-73.55319454298663,18.303259957837906,-73.5416961073499,18.314758393474637,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5531945430,18.3032599578,-73.5416961073,18.3147583935"
1585,-73.54744532516827,18.49298414584395,-73.53594688953154,18.50448258148068,8.983152841189951e-05,-8.983152841195546e-05,35,4,test,"-73.5474453252,18.4929841458,-73.5359468895,18.5044825815"
1586,-73.54744532516827,18.487234928025583,-73.53594688953154,18.498733363662314,8.983152841189951e-05,-8.983152841195546e-05,35,4,test,"-73.5474453252,18.4872349280,-73.5359468895,18.4987333637"
1587,-73.54744532516827,18.464238056752123,-73.53594688953154,18.475736492388855,8.983152841189951e-05,-8.983152841195546e-05,34,13,val,"-73.5474453252,18.4642380568,-73.5359468895,18.4757364924"
1588,-73.54744532516827,18.45848883893376,-73.53594688953154,18.469987274570492,8.983152841189951e-05,-8.983152841195546e-05,34,13,val,"-73.5474453252,18.4584888389,-73.5359468895,18.4699872746"
1589,-73.54744532516827,18.406745878568476,-73.53594688953154,18.418244314205207,8.983152841189951e-05,-8.983152841195546e-05,36,5,val,"-73.5474453252,18.4067458786,-73.5359468895,18.4182443142"
1590,-73.54744532516827,18.383749007295016,-73.53594688953154,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,33,16,val,"-73.5474453252,18.3837490073,-73.5359468895,18.3952474429"
1591,-73.54744532516827,18.37799978947665,-73.53594688953154,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,33,16,val,"-73.5474453252,18.3779997895,-73.5359468895,18.3894982251"
1592,-73.54744532516827,18.349253700384825,-73.53594688953154,18.360752136021556,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5474453252,18.3492537004,-73.5359468895,18.3607521360"
1593,-73.54744532516827,18.34350448256646,-73.53594688953154,18.35500291820319,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5474453252,18.3435044826,-73.5359468895,18.3550029182"
1594,-73.54744532516827,18.337755264748097,-73.53594688953154,18.34925370038483,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5474453252,18.3377552647,-73.5359468895,18.3492537004"
1595,-73.54744532516827,18.326256829111365,-73.53594688953154,18.337755264748097,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5474453252,18.3262568291,-73.5359468895,18.3377552647"
1596,-73.54744532516827,18.320507611293,-73.53594688953154,18.33200604692973,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5474453252,18.3205076113,-73.5359468895,18.3320060469"
1597,-73.54744532516827,18.30900917565627,-73.53594688953154,18.320507611293003,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5474453252,18.3090091757,-73.5359468895,18.3205076113"
1598,-73.54744532516827,18.303259957837906,-73.53594688953154,18.314758393474637,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5474453252,18.3032599578,-73.5359468895,18.3147583935"
1599,-73.54744532516827,18.29751074001954,-73.53594688953154,18.30900917565627,8.983152841189951e-05,-8.983152841195546e-05,32,49,val,"-73.5474453252,18.2975107400,-73.5359468895,18.3090091757"
